year,star,lower,upper,higher_is_better,is_MAPD,is_PDP,measure
2020,3,8.0,12.0,0,0,1,D-Members Choosing to Leave the Plan
2020,3,15.0,24.0,0,1,0,D-Members Choosing to Leave the Plan
2020,4,6.0,8.0,0,0,1,D-Members Choosing to Leave the Plan
2020,4,5.0,15.0,0,1,0,D-Members Choosing to Leave the Plan
2020,5,0.0,6.0,0,0,1,D-Members Choosing to Leave the Plan
2020,5,0.0,5.0,0,1,0,D-Members Choosing to Leave the Plan
2020,1,0.0,72.0,1,0,0,C-Improving or Maintaining Mental Health
2020,2,72.0,78.0,1,0,0,C-Improving or Maintaining Mental Health
2020,3,78.0,82.0,1,0,0,C-Improving or Maintaining Mental Health
2020,4,82.0,84.0,1,0,0,C-Improving or Maintaining Mental Health
2020,5,84.0,100.0,1,0,0,C-Improving or Maintaining Mental Health
2020,1,0.0,-0.19,1,0,1,D-Drug Plan Quality Improvement
2020,1,0.0,-0.1,1,1,0,D-Drug Plan Quality Improvement
2020,2,-0.19,0.0,1,0,1,D-Drug Plan Quality Improvement
2020,2,-0.1,0.0,1,1,0,D-Drug Plan Quality Improvement
2020,3,0.0,0.32,1,0,1,D-Drug Plan Quality Improvement
2020,3,0.0,0.35,1,1,0,D-Drug Plan Quality Improvement
2020,4,0.32,0.7,1,0,1,D-Drug Plan Quality Improvement
2020,4,0.35,0.55,1,1,0,D-Drug Plan Quality Improvement
2020,5,0.7,100.0,1,0,1,D-Drug Plan Quality Improvement
2020,5,0.55,100.0,1,1,0,D-Drug Plan Quality Improvement
2020,1,0.0,80.0,1,0,1,D-Rating of Drug Plan
2020,1,0.0,83.0,1,1,0,D-Rating of Drug Plan
2020,2,80.0,81.0,1,0,1,D-Rating of Drug Plan
2020,2,83.0,84.0,1,1,0,D-Rating of Drug Plan
2020,3,81.0,83.0,1,0,1,D-Rating of Drug Plan
2020,3,84.0,86.0,1,1,0,D-Rating of Drug Plan
2020,4,83.0,87.0,1,0,1,D-Rating of Drug Plan
2020,4,86.0,87.0,1,1,0,D-Rating of Drug Plan
2020,5,87.0,100.0,1,0,1,D-Rating of Drug Plan
2020,5,87.0,100.0,1,1,0,D-Rating of Drug Plan
2020,1,0.0,88.0,1,0,1,D-Getting Needed Prescription Drugs
2020,1,0.0,88.0,1,1,0,D-Getting Needed Prescription Drugs
2020,2,88.0,89.0,1,0,1,D-Getting Needed Prescription Drugs
2020,2,88.0,89.0,1,1,0,D-Getting Needed Prescription Drugs
2020,3,89.0,90.0,1,0,1,D-Getting Needed Prescription Drugs
2020,3,89.0,90.0,1,1,0,D-Getting Needed Prescription Drugs
2020,4,90.0,91.0,1,0,1,D-Getting Needed Prescription Drugs
2020,4,90.0,91.0,1,1,0,D-Getting Needed Prescription Drugs
2020,5,91.0,100.0,1,0,1,D-Getting Needed Prescription Drugs
2020,5,91.0,100.0,1,1,0,D-Getting Needed Prescription Drugs
2020,1,0.0,100.0,1,0,1,D-MPF Price Accuracy
2020,1,0.0,100.0,1,1,0,D-MPF Price Accuracy
2020,2,0.0,100.0,1,0,1,D-MPF Price Accuracy
2020,2,0.0,100.0,1,1,0,D-MPF Price Accuracy
2020,3,96.0,98.0,1,0,1,D-MPF Price Accuracy
2020,3,92.0,97.0,1,1,0,D-MPF Price Accuracy
2020,4,98.0,99.0,1,0,1,D-MPF Price Accuracy
2020,4,97.0,99.0,1,1,0,D-MPF Price Accuracy
2020,5,99.0,100.0,1,0,1,D-MPF Price Accuracy
2020,5,99.0,100.0,1,1,0,D-MPF Price Accuracy
2020,1,0.0,79.0,1,0,1,D-Medication Adherence for Diabetes Medications
2020,1,0.0,74.0,1,1,0,D-Medication Adherence for Diabetes Medications
2020,2,79.0,83.0,1,0,1,D-Medication Adherence for Diabetes Medications
2020,2,74.0,78.0,1,1,0,D-Medication Adherence for Diabetes Medications
2020,3,83.0,85.0,1,0,1,D-Medication Adherence for Diabetes Medications
2020,3,78.0,82.0,1,1,0,D-Medication Adherence for Diabetes Medications
2020,4,85.0,88.0,1,0,1,D-Medication Adherence for Diabetes Medications
2020,4,82.0,85.0,1,1,0,D-Medication Adherence for Diabetes Medications
2020,5,88.0,100.0,1,0,1,D-Medication Adherence for Diabetes Medications
2020,5,85.0,100.0,1,1,0,D-Medication Adherence for Diabetes Medications
2020,1,0.0,83.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2020,1,0.0,80.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2020,2,83.0,85.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2020,2,80.0,83.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2020,3,85.0,88.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2020,3,83.0,86.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2020,4,88.0,90.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2020,4,86.0,88.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2020,5,90.0,100.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2020,5,88.0,100.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2020,1,0.0,79.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2020,1,0.0,72.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2020,2,79.0,83.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2020,2,72.0,80.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2020,3,83.0,86.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2020,3,80.0,84.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2020,4,86.0,88.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2020,4,84.0,87.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2020,5,88.0,100.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2020,5,87.0,100.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2020,1,0.0,22.0,1,0,1,D-MTM Program Completion Rate for CMR
2020,1,0.0,54.0,1,1,0,D-MTM Program Completion Rate for CMR
2020,2,22.0,34.0,1,0,1,D-MTM Program Completion Rate for CMR
2020,2,54.0,70.0,1,1,0,D-MTM Program Completion Rate for CMR
2020,3,34.0,44.0,1,0,1,D-MTM Program Completion Rate for CMR
2020,3,70.0,79.0,1,1,0,D-MTM Program Completion Rate for CMR
2020,4,44.0,60.0,1,0,1,D-MTM Program Completion Rate for CMR
2020,4,79.0,83.0,1,1,0,D-MTM Program Completion Rate for CMR
2020,5,60.0,100.0,1,0,1,D-MTM Program Completion Rate for CMR
2020,5,83.0,100.0,1,1,0,D-MTM Program Completion Rate for CMR
2020,1,0.0,75.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2020,2,75.0,79.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2020,3,79.0,83.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2020,4,83.0,87.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2020,5,87.0,100.0,1,0,0,C-Statin Therapy for Patients with Cardiovascular Disease
2020,1,0.0,76.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2020,1,0.0,74.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2020,2,76.0,78.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2020,2,74.0,78.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2020,3,78.0,79.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2020,3,78.0,81.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2020,4,79.0,83.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2020,4,81.0,83.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2020,5,83.0,100.0,1,0,1,D-Statin Use in Persons with Diabetes (SUPD)
2020,5,83.0,100.0,1,1,0,D-Statin Use in Persons with Diabetes (SUPD)
2020,1,0.0,43.0,1,0,0,C-Monitoring Physical Activity
2020,2,43.0,49.0,1,0,0,C-Monitoring Physical Activity
2020,3,49.0,53.0,1,0,0,C-Monitoring Physical Activity
2020,4,53.0,60.0,1,0,0,C-Monitoring Physical Activity
2020,5,60.0,100.0,1,0,0,C-Monitoring Physical Activity
2020,1,0.0,78.0,1,0,0,C-Adult BMI Assessment
2020,2,78.0,92.0,1,0,0,C-Adult BMI Assessment
2020,3,92.0,96.0,1,0,0,C-Adult BMI Assessment
2020,4,96.0,99.0,1,0,0,C-Adult BMI Assessment
2020,5,99.0,100.0,1,0,0,C-Adult BMI Assessment
2020,1,0.0,45.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2020,2,45.0,58.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2020,3,58.0,75.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2020,4,75.0,88.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2020,5,88.0,100.0,1,0,0,C-Special Needs Plan (SNP) Care Management
2020,1,0.0,63.0,1,0,0,C-Care for Older Adults - Medication Review
2020,2,63.0,77.0,1,0,0,C-Care for Older Adults - Medication Review
2020,3,77.0,87.0,1,0,0,C-Care for Older Adults - Medication Review
2020,4,87.0,95.0,1,0,0,C-Care for Older Adults - Medication Review
2020,5,95.0,100.0,1,0,0,C-Care for Older Adults - Medication Review
2020,1,0.0,55.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2020,2,55.0,71.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2020,3,71.0,85.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2020,4,85.0,93.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2020,5,93.0,100.0,1,0,0,C-Care for Older Adults - Functional Status Assessment
2021,1,0.0,50.0,1,0,0,C-Breast Cancer Screening
2021,2,50.0,66.0,1,0,0,C-Breast Cancer Screening
2021,3,66.0,76.0,1,0,0,C-Breast Cancer Screening
2021,4,76.0,83.0,1,0,0,C-Breast Cancer Screening
2021,5,83.0,100.0,1,0,0,C-Breast Cancer Screening
2021,1,0.0,43.0,1,0,0,C-Colorectal Cancer Screening
2021,2,43.0,62.0,1,0,0,C-Colorectal Cancer Screening
2021,3,62.0,73.0,1,0,0,C-Colorectal Cancer Screening
2021,4,73.0,80.0,1,0,0,C-Colorectal Cancer Screening
2021,5,80.0,100.0,1,0,0,C-Colorectal Cancer Screening
2021,1,0.0,59.0,1,0,0,C-Care for Older Adults - Pain Assessment
2021,2,59.0,81.0,1,0,0,C-Care for Older Adults - Pain Assessment
2021,3,81.0,86.0,1,0,0,C-Care for Older Adults - Pain Assessment
2021,4,86.0,94.0,1,0,0,C-Care for Older Adults - Pain Assessment
2021,5,94.0,100.0,1,0,0,C-Care for Older Adults - Pain Assessment
2021,1,0.0,31.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2021,2,31.0,41.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2021,3,41.0,50.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2021,4,50.0,67.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2021,5,67.0,100.0,1,0,0,C-Osteoporosis Management in Women who had a Fracture
2021,1,0.0,63.0,1,0,0,C-Diabetes Care - Eye Exam
2021,2,63.0,69.0,1,0,0,C-Diabetes Care - Eye Exam
2021,3,69.0,73.0,1,0,0,C-Diabetes Care - Eye Exam
2021,4,73.0,78.0,1,0,0,C-Diabetes Care - Eye Exam
2021,5,78.0,100.0,1,0,0,C-Diabetes Care - Eye Exam
2021,1,0.0,100.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2021,2,0.0,100.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2021,3,80.0,95.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2021,4,95.0,97.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2021,5,97.0,100.0,1,0,0,C-Diabetes Care - Kidney Disease Monitoring
2021,1,0.0,37.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2021,2,37.0,61.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2021,3,61.0,72.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2021,4,72.0,85.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2021,5,85.0,100.0,1,0,0,C-Diabetes Care - Blood Sugar Controlled
2021,1,0.0,60.0,1,0,0,C-Rheumatoid Arthritis Management
2021,2,60.0,74.0,1,0,0,C-Rheumatoid Arthritis Management
2021,3,74.0,79.0,1,0,0,C-Rheumatoid Arthritis Management
2021,4,79.0,84.0,1,0,0,C-Rheumatoid Arthritis Management
2021,5,84.0,100.0,1,0,0,C-Rheumatoid Arthritis Management
2021,1,0.0,49.0,1,0,0,C-Reducing the Risk of Falling
2021,2,49.0,54.0,1,0,0,C-Reducing the Risk of Falling
2021,3,54.0,60.0,1,0,0,C-Reducing the Risk of Falling
2021,4,60.0,68.0,1,0,0,C-Reducing the Risk of Falling
2021,5,68.0,100.0,1,0,0,C-Reducing the Risk of Falling
2021,1,0.0,39.0,1,0,0,C-Improving Bladder Control
2021,2,39.0,43.0,1,0,0,C-Improving Bladder Control
2021,3,43.0,46.0,1,0,0,C-Improving Bladder Control
2021,4,46.0,51.0,1,0,0,C-Improving Bladder Control
2021,5,51.0,100.0,1,0,0,C-Improving Bladder Control
2021,1,0.0,48.0,1,0,0,C-Medication Reconciliation Post-Discharge
2021,2,48.0,62.0,1,0,0,C-Medication Reconciliation Post-Discharge
2021,3,62.0,71.0,1,0,0,C-Medication Reconciliation Post-Discharge
2021,4,71.0,84.0,1,0,0,C-Medication Reconciliation Post-Discharge
2021,5,84.0,100.0,1,0,0,C-Medication Reconciliation Post-Discharge
2021,1,0.0,66.0,1,0,0,C-Annual Flu Vaccine
2021,2,66.0,70.0,1,0,0,C-Annual Flu Vaccine
2021,3,70.0,76.0,1,0,0,C-Annual Flu Vaccine
2021,4,76.0,79.0,1,0,0,C-Annual Flu Vaccine
2021,5,79.0,100.0,1,0,0,C-Annual Flu Vaccine
2021,1,0.0,80.0,1,0,0,C-Getting Needed Care
2021,2,80.0,82.0,1,0,0,C-Getting Needed Care
2021,3,82.0,84.0,1,0,0,C-Getting Needed Care
2021,4,84.0,85.0,1,0,0,C-Getting Needed Care
2021,5,85.0,100.0,1,0,0,C-Getting Needed Care
2021,1,0.0,75.0,1,0,0,C-Getting Appointments and Care Quickly
2021,2,75.0,76.0,1,0,0,C-Getting Appointments and Care Quickly
2021,3,76.0,79.0,1,0,0,C-Getting Appointments and Care Quickly
2021,4,79.0,81.0,1,0,0,C-Getting Appointments and Care Quickly
2021,5,81.0,100.0,1,0,0,C-Getting Appointments and Care Quickly
2021,1,0.0,88.0,1,0,0,C-Customer Service
2021,2,88.0,89.0,1,0,0,C-Customer Service
2021,3,89.0,91.0,1,0,0,C-Customer Service
2021,4,91.0,92.0,1,0,0,C-Customer Service
2021,5,92.0,100.0,1,0,0,C-Customer Service
2021,1,0.0,84.0,1,0,0,C-Rating of Health Care Quality
2021,2,84.0,85.0,1,0,0,C-Rating of Health Care Quality
2021,3,85.0,87.0,1,0,0,C-Rating of Health Care Quality
2021,4,87.0,88.0,1,0,0,C-Rating of Health Care Quality
2021,5,88.0,100.0,1,0,0,C-Rating of Health Care Quality
2021,1,0.0,83.0,1,0,0,C-Rating of Health Plan
2021,2,83.0,85.0,1,0,0,C-Rating of Health Plan
2021,3,85.0,87.0,1,0,0,C-Rating of Health Plan
2021,4,87.0,89.0,1,0,0,C-Rating of Health Plan
2021,5,89.0,100.0,1,0,0,C-Rating of Health Plan
2021,1,0.0,83.0,1,0,0,C-Care Coordination
2021,2,83.0,85.0,1,0,0,C-Care Coordination
2021,3,85.0,87.0,1,0,0,C-Care Coordination
2021,4,87.0,88.0,1,0,0,C-Care Coordination
2021,5,88.0,100.0,1,0,0,C-Care Coordination
2021,1,0.0,100.0,0,0,0,C-Complaints about the Health Plan
2021,2,0.0,100.0,0,0,0,C-Complaints about the Health Plan
2021,3,0.92,2.23,0,0,0,C-Complaints about the Health Plan
2021,4,0.41,0.92,0,0,0,C-Complaints about the Health Plan
2021,5,0.0,0.41,0,0,0,C-Complaints about the Health Plan
2021,1,38.0,100.0,0,0,0,C-Members Choosing to Leave the Plan
2021,2,28.0,38.0,0,0,0,C-Members Choosing to Leave the Plan
2021,3,17.0,28.0,0,0,0,C-Members Choosing to Leave the Plan
2021,4,8.0,17.0,0,0,0,C-Members Choosing to Leave the Plan
2021,5,0.0,8.0,0,0,0,C-Members Choosing to Leave the Plan
2021,1,0.0,63.0,1,0,0,C-Improving or Maintaining Physical Health
2021,2,63.0,67.0,1,0,0,C-Improving or Maintaining Physical Health
2021,3,67.0,70.0,1,0,0,C-Improving or Maintaining Physical Health
2021,4,70.0,74.0,1,0,0,C-Improving or Maintaining Physical Health
2021,5,74.0,100.0,1,0,0,C-Improving or Maintaining Physical Health
2021,1,0.0,-0.13,1,0,0,C-Health Plan Quality Improvement
2021,2,-0.13,0.0,1,0,0,C-Health Plan Quality Improvement
2021,3,0.0,0.24,1,0,0,C-Health Plan Quality Improvement
2021,4,0.24,0.37,1,0,0,C-Health Plan Quality Improvement
2021,5,0.37,100.0,1,0,0,C-Health Plan Quality Improvement
2021,1,0.0,45.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2021,2,45.0,75.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2021,3,75.0,92.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2021,4,92.0,98.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2021,5,98.0,100.0,1,0,0,C-Plan Makes Timely Decisions about Appeals
2021,1,0.0,100.0,1,0,0,C-Reviewing Appeals Decisions
2021,2,43.0,69.0,1,0,0,C-Reviewing Appeals Decisions
2021,3,69.0,85.0,1,0,0,C-Reviewing Appeals Decisions
2021,4,85.0,94.0,1,0,0,C-Reviewing Appeals Decisions
2021,5,94.0,100.0,1,0,0,C-Reviewing Appeals Decisions
2021,1,0.0,65.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2021,2,65.0,78.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2021,3,78.0,92.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2021,4,92.0,96.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2021,5,96.0,100.0,1,0,0,C-Call Center - Foreign Language Interpreter and TTY Availability
2021,1,0.0,75.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,1,0.0,34.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,2,75.0,88.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,2,34.0,72.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,3,88.0,92.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,3,72.0,89.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,4,92.0,97.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,4,89.0,97.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,5,97.0,100.0,1,0,1,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,5,97.0,100.0,1,1,0,D-Call Center - Foreign Language Interpreter and TTY Availability
2021,1,10.1,100.0,0,0,1,D-Appeals Auto-Forward
2021,1,23.1,100.0,0,1,0,D-Appeals Auto-Forward
2021,2,6.6,10.1,0,0,1,D-Appeals Auto-Forward
2021,2,12.5,23.1,0,1,0,D-Appeals Auto-Forward
2021,3,4.4,6.6,0,0,1,D-Appeals Auto-Forward
2021,3,6.6,12.5,0,1,0,D-Appeals Auto-Forward
2021,4,1.7,4.4,0,0,1,D-Appeals Auto-Forward
2021,4,1.7,6.6,0,1,0,D-Appeals Auto-Forward
2021,5,0.0,1.7,0,0,1,D-Appeals Auto-Forward
2021,5,0.0,1.7,0,1,0,D-Appeals Auto-Forward
2021,1,0.0,80.0,1,0,1,D-Appeals Upheld
2021,1,0.0,79.0,1,1,0,D-Appeals Upheld
2021,2,80.0,87.0,1,0,1,D-Appeals Upheld
2021,2,79.0,85.0,1,1,0,D-Appeals Upheld
2021,3,87.0,93.0,1,0,1,D-Appeals Upheld
2021,3,85.0,89.0,1,1,0,D-Appeals Upheld
2021,4,93.0,97.0,1,0,1,D-Appeals Upheld
2021,4,89.0,95.0,1,1,0,D-Appeals Upheld
2021,5,97.0,100.0,1,0,1,D-Appeals Upheld
2021,5,95.0,100.0,1,1,0,D-Appeals Upheld
2021,1,0.0,100.0,0,0,1,D-Complaints about the Drug Plan
2021,1,0.0,100.0,0,1,0,D-Complaints about the Drug Plan
2021,2,0.0,100.0,0,0,1,D-Complaints about the Drug Plan
2021,2,0.0,100.0,0,1,0,D-Complaints about the Drug Plan
2021,3,0.0,100.0,0,0,1,D-Complaints about the Drug Plan
2021,3,0.92,2.23,0,1,0,D-Complaints about the Drug Plan
2021,4,0.13,0.33,0,0,1,D-Complaints about the Drug Plan
2021,4,0.41,0.92,0,1,0,D-Complaints about the Drug Plan
2021,5,0.0,0.13,0,0,1,D-Complaints about the Drug Plan
2021,5,0.0,0.41,0,1,0,D-Complaints about the Drug Plan
2021,1,21.0,100.0,0,0,1,D-Members Choosing to Leave the Plan
2021,1,38.0,100.0,0,1,0,D-Members Choosing to Leave the Plan
2021,2,15.0,21.0,0,0,1,D-Members Choosing to Leave the Plan
2021,2,28.0,38.0,0,1,0,D-Members Choosing to Leave the Plan
2021,3,13.0,15.0,0,0,1,D-Members Choosing to Leave the Plan
2021,3,17.0,28.0,0,1,0,D-Members Choosing to Leave the Plan
2021,4,8.0,13.0,0,0,1,D-Members Choosing to Leave the Plan
2021,4,8.0,17.0,0,1,0,D-Members Choosing to Leave the Plan
2021,5,0.0,8.0,0,0,1,D-Members Choosing to Leave the Plan
2021,5,0.0,8.0,0,1,0,D-Members Choosing to Leave the Plan
2021,1,0.0,77.0,1,0,0,C-Improving or Maintaining Mental Health
2021,2,77.0,81.0,1,0,0,C-Improving or Maintaining Mental Health
2021,3,81.0,83.0,1,0,0,C-Improving or Maintaining Mental Health
2021,4,83.0,85.0,1,0,0,C-Improving or Maintaining Mental Health
2021,5,85.0,100.0,1,0,0,C-Improving or Maintaining Mental Health
2021,1,0.0,-0.12,1,0,1,D-Drug Plan Quality Improvement
2021,1,0.0,-0.32,1,1,0,D-Drug Plan Quality Improvement
2021,2,-0.12,0.0,1,0,1,D-Drug Plan Quality Improvement
2021,2,-0.32,0.0,1,1,0,D-Drug Plan Quality Improvement
2021,3,0.0,0.09,1,0,1,D-Drug Plan Quality Improvement
2021,3,0.0,0.39,1,1,0,D-Drug Plan Quality Improvement
2021,4,0.09,0.41,1,0,1,D-Drug Plan Quality Improvement
2021,4,0.39,0.59,1,1,0,D-Drug Plan Quality Improvement
2021,5,0.41,100.0,1,0,1,D-Drug Plan Quality Improvement
2021,5,0.59,100.0,1,1,0,D-Drug Plan Quality Improvement
2021,1,0.0,80.0,1,0,1,D-Rating of Drug Plan
2021,1,0.0,83.0,1,1,0,D-Rating of Drug Plan
2021,2,80.0,81.0,1,0,1,D-Rating of Drug Plan
2021,2,83.0,84.0,1,1,0,D-Rating of Drug Plan
2021,3,81.0,83.0,1,0,1,D-Rating of Drug Plan
2021,3,84.0,86.0,1,1,0,D-Rating of Drug Plan
2021,4,83.0,87.0,1,0,1,D-Rating of Drug Plan
2021,4,86.0,87.0,1,1,0,D-Rating of Drug Plan
2021,5,87.0,100.0,1,0,1,D-Rating of Drug Plan
2021,5,87.0,100.0,1,1,0,D-Rating of Drug Plan
2021,1,0.0,88.0,1,0,1,D-Getting Needed Prescription Drugs
2021,1,0.0,88.0,1,1,0,D-Getting Needed Prescription Drugs
2021,2,88.0,89.0,1,0,1,D-Getting Needed Prescription Drugs
2021,2,88.0,89.0,1,1,0,D-Getting Needed Prescription Drugs
2021,3,89.0,90.0,1,0,1,D-Getting Needed Prescription Drugs
2021,3,89.0,90.0,1,1,0,D-Getting Needed Prescription Drugs
2021,4,90.0,91.0,1,0,1,D-Getting Needed Prescription Drugs
2021,4,90.0,91.0,1,1,0,D-Getting Needed Prescription Drugs
2021,5,91.0,100.0,1,0,1,D-Getting Needed Prescription Drugs
2021,5,91.0,100.0,1,1,0,D-Getting Needed Prescription Drugs
2021,1,0.0,100.0,1,0,1,D-MPF Price Accuracy
2021,1,0.0,100.0,1,1,0,D-MPF Price Accuracy
2021,2,0.0,100.0,1,0,1,D-MPF Price Accuracy
2021,2,0.0,100.0,1,1,0,D-MPF Price Accuracy
2021,3,0.0,100.0,1,0,1,D-MPF Price Accuracy
2021,3,93.0,97.0,1,1,0,D-MPF Price Accuracy
2021,4,97.0,99.0,1,0,1,D-MPF Price Accuracy
2021,4,97.0,99.0,1,1,0,D-MPF Price Accuracy
2021,5,99.0,100.0,1,0,1,D-MPF Price Accuracy
2021,5,99.0,100.0,1,1,0,D-MPF Price Accuracy
2021,1,0.0,79.0,1,0,1,D-Medication Adherence for Diabetes Medications
2021,1,0.0,76.0,1,1,0,D-Medication Adherence for Diabetes Medications
2021,2,79.0,82.0,1,0,1,D-Medication Adherence for Diabetes Medications
2021,2,76.0,80.0,1,1,0,D-Medication Adherence for Diabetes Medications
2021,3,82.0,85.0,1,0,1,D-Medication Adherence for Diabetes Medications
2021,3,80.0,84.0,1,1,0,D-Medication Adherence for Diabetes Medications
2021,4,85.0,87.0,1,0,1,D-Medication Adherence for Diabetes Medications
2021,4,84.0,88.0,1,1,0,D-Medication Adherence for Diabetes Medications
2021,5,87.0,100.0,1,0,1,D-Medication Adherence for Diabetes Medications
2021,5,88.0,100.0,1,1,0,D-Medication Adherence for Diabetes Medications
2021,1,0.0,84.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2021,1,0.0,80.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2021,2,84.0,86.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2021,2,80.0,84.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2021,3,86.0,88.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2021,3,84.0,87.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2021,4,88.0,90.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2021,4,87.0,89.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2021,5,90.0,100.0,1,0,1,D-Medication Adherence for Hypertension (RAS antagonists)
2021,5,89.0,100.0,1,1,0,D-Medication Adherence for Hypertension (RAS antagonists)
2021,1,0.0,78.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2021,1,0.0,75.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2021,2,78.0,81.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2021,2,75.0,83.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2021,3,81.0,86.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2021,3,83.0,86.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2021,4,86.0,88.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2021,4,86.0,88.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2021,5,88.0,100.0,1,0,1,D-Medication Adherence for Cholesterol (Statins)
2021,5,88.0,100.0,1,1,0,D-Medication Adherence for Cholesterol (Statins)
2021,1,0.0,24.0,1,0,1,D-MTM Program Completion Rate for CMR
2021,1,0.0,48.0,1,1,0,D-MTM Program Completion Rate for CMR
2021,2,24.0,34.0,1,0,1,D-MTM Program Completion Rate for CMR
